Rozmiar macierzy: 224, Rozmiar bloku: 8, Liczba obliczanych macierzy: 1, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",101955829,143052,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [sync]",102100737,37028,,,,,,,,,,200704,5420330560,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",102365560,40163,,,,,,,,,,200704,4997236262,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",102553096,39683,,,,,,,,,,200704,5057682130,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",102596235,144941,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [sync]",102743032,37027,,,,,,,,,,200704,5420476949,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",103008878,40804,,,,,,,,,,200704,4918733457,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",103204319,39683,,,,,,,,,,200704,5057682130,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",103247458,146637,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [sync]",103395951,36995,,,,,,,,,,200704,5425165562,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",103667526,39651,,,,,,,,,,200704,5061763889,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",103854549,40228,,,,,,,,,,200704,4989161777,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",103898233,149037,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [sync]",104049062,37123,,,,,,,,,,200704,5406459607,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",104309244,39715,,,,,,,,,,200704,5053606949,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",104504172,40100,,,,,,,,,,200704,5005087281,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",104547728,144652,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [sync]",104694396,37027,,,,,,,,,,200704,5420476949,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",104958163,40195,,,,,,,,,,200704,4993257867,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",105142114,40772,,,,,,,,,,200704,4922593937,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",105186310,146284,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [sync]",105334418,37027,,,,,,,,,,200704,5420476949,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",105596360,40196,,,,,,,,,,200704,4993133645,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",105788089,39651,,,,,,,,,,200704,5061763889,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",105831196,143756,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [sync]",105976777,37027,,,,,,,,,,200704,5420476949,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 224, Rozmiar bloku: 16, Liczba obliczanych macierzy: 1, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",111800819,63974,,,,,,,,,,200704,3137274517,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",111865017,93640,,,,,,,,,,200704,2143357539,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",112433513,156173,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [async]",112603991,40067,,,,,,,,,,200704,5009209573,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 224, Rozmiar bloku: 16, Liczba obliczanych macierzy: 5, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",88753070,62053,,,,,,,,,,200704,3234396403,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",88815347,91976,,,,,,,,,,200704,2182134469,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",88907547,646967,,,,,,,,,,200704,310222932,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",89399365,154317,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",89556178,58213,,,,,,,,,,200704,3447752220,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",89614615,101769,,,,,,,,,,200704,1972152620,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",89716608,163374,,,,,,,,,,200704,1228494130,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",89730049,146348,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",89881646,58533,,,,,,,,,,200704,3428903353,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",89940403,86567,,,,,,,,,,200704,2318481638,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",90027194,189904,,,,,,,,,,200704,1056870840,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",90058749,152429,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",90216938,146669,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",90218763,57508,,,,,,,,,,200704,3490018779,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",90308050,70822,,,,,,,,,,200704,2833921662,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",90379832,166094,,,,,,,,,,200704,1208375979,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",90391993,148717,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [async]",90548263,39395,,,,,,,,,,200704,5094656682,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",90588522,66502,,,,,,,,,,200704,3018014495,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",90655920,67590,,,,,,,,,,200704,2969433348,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 224, Rozmiar bloku: 16, Liczba obliczanych macierzy: 10, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",106685580,51461,,,,,,,,,,200704,3900118536,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",106737265,80102,,,,,,,,,,200704,2505605353,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",106817623,662648,,,,,,,,,,200704,302881771,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",107325410,159661,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",107482671,50020,,,,,,,,,,200704,4012475009,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",107532883,84583,,,,,,,,,,200704,2372864523,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",107617690,189968,,,,,,,,,,200704,1056514781,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",107657342,145516,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",107810058,51973,,,,,,,,,,200704,3861697419,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",107862255,80422,,,,,,,,,,200704,2495635522,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",107942901,204946,,,,,,,,,,200704,979301864,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",107988089,150573,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",108144422,149901,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",108150215,55076,,,,,,,,,,200704,3644128113,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",108205515,86312,,,,,,,,,,200704,2325331356,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",108292051,187567,,,,,,,,,,200704,1070038972,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",108325365,149933,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",108481282,60389,,,,,,,,,,200704,3323519183,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",108541895,89864,,,,,,,,,,200704,2233419389,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",108631951,187728,,,,,,,,,,200704,1069121281,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",108657873,147884,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",108811486,147660,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",108821471,63845,,,,,,,,,,200704,3143613438,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",108885540,93064,,,,,,,,,,200704,2156623398,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",108978828,166510,,,,,,,,,,200704,1205357035,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",108995437,146285,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy HtoD [async]",109147002,65381,,,,,,,,,,200704,3069760327,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",109212639,92072,,,,,,,,,,200704,2179859240,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",109323081,141868,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",109470933,151213,14,14,1,16,16,1,13,2084,0,,,0,0,352,0,0,0,0,9856,0,1408,9856,0,0,0,9856,0,0
"Memcpy DtoH [async]",109485590,46084,,,,,,,,,,200704,4355177501,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",109532538,73798,,,,,,,,,,200704,2719640098,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",109607232,73063,,,,,,,,,,200704,2746999165,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",109681895,49508,,,,,,,,,,200704,4053971075,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",109732267,73606,,,,,,,,,,200704,2726734233,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",109806737,76135,,,,,,,,,,200704,2636159453,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",109883736,76358,,,,,,,,,,200704,2628460672,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",109960990,76486,,,,,,,,,,200704,2624061919,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",110038340,76007,,,,,,,,,,200704,2640598892,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",110115211,77094,,,,,,,,,,200704,2603367317,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 8, Liczba obliczanych macierzy: 1, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",101235538,784545,,,,,,,,,,2985984,3806007303,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",102654376,843207,,,,,,,,,,2985984,3541222973,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",103501039,12548248,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3515912
"Memcpy DtoH [sync]",116051111,1790325,,,,,,,,,,2985984,1667844665,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 8, Liczba obliczanych macierzy: 5, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",140981030,833315,,,,,,,,,,2985984,3583259631,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",142465854,895880,,,,,,,,,,2985984,3333017814,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",143365190,12546932,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3514669
"Memcpy DtoH [sync]",155913946,1656678,,,,,,,,,,2985984,1802392498,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",158674073,758749,,,,,,,,,,2985984,3935404198,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",160035687,831107,,,,,,,,,,2985984,3592779269,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",160870250,12546996,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3509028
"Memcpy DtoH [sync]",173419039,1587072,,,,,,,,,,2985984,1881442051,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",176083349,768222,,,,,,,,,,2985984,3886876449,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",177480006,791232,,,,,,,,,,2985984,3773841300,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",178274694,12547188,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3516080
"Memcpy DtoH [sync]",190823675,1550557,,,,,,,,,,2985984,1925749263,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",193482257,765502,,,,,,,,,,2985984,3900687392,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",194849631,832803,,,,,,,,,,2985984,3585462588,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",195685891,12549332,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3500266
"Memcpy DtoH [sync]",208237047,1723627,,,,,,,,,,2985984,1732384094,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",211018904,729210,,,,,,,,,,2985984,4094820422,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",212318400,791936,,,,,,,,,,2985984,3770486503,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",213113825,12538707,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3496566
"Memcpy DtoH [sync]",225654356,2137773,,,,,,,,,,2985984,1396773184,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 8, Liczba obliczanych macierzy: 10, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",176217773,821281,,,,,,,,,,2985984,3635764129,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",177715492,1010512,,,,,,,,,,2985984,2954921861,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",178729524,12501087,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3527326
"Memcpy DtoH [sync]",191232435,1700743,,,,,,,,,,2985984,1755693834,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",194159131,734682,,,,,,,,,,2985984,4064321706,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",195470883,819361,,,,,,,,,,2985984,3644283777,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",196293732,12548771,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3512383
"Memcpy DtoH [sync]",208844327,1842578,,,,,,,,,,2985984,1620546864,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",211774415,721530,,,,,,,,,,2985984,4138405887,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",213071158,799232,,,,,,,,,,2985984,3736066623,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",213873846,12526497,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3509842
"Memcpy DtoH [sync]",226402167,2194318,,,,,,,,,,2985984,1360779978,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",229640696,726361,,,,,,,,,,2985984,4110881503,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",230949599,786463,,,,,,,,,,2985984,3796725338,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",231739582,12573221,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3514748
"Memcpy DtoH [sync]",244314659,2047170,,,,,,,,,,2985984,1458591128,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",247411000,755740,,,,,,,,,,2985984,3951073120,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",248757091,799327,,,,,,,,,,2985984,3735622592,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",249559875,12467324,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3514385
"Memcpy DtoH [sync]",262029023,1568028,,,,,,,,,,2985984,1904292525,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",264651055,723001,,,,,,,,,,2985984,4129985988,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",265945366,804735,,,,,,,,,,2985984,3710518369,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",266753558,12570916,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3513268
"Memcpy DtoH [sync]",279326298,1555228,,,,,,,,,,2985984,1919965432,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",281941258,731130,,,,,,,,,,2985984,4084067128,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",283244337,808992,,,,,,,,,,2985984,3690993236,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",284056753,12522689,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3512516
"Memcpy DtoH [sync]",296581298,1669604,,,,,,,,,,2985984,1788438456,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",299341709,723353,,,,,,,,,,2985984,4127976243,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",300635667,806112,,,,,,,,,,2985984,3704180064,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",301445236,12544258,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3518421
"Memcpy DtoH [sync]",313991318,1736906,,,,,,,,,,2985984,1719139665,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",316831383,718169,,,,,,,,,,2985984,4157773448,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",318130654,794815,,,,,,,,,,2985984,3756828947,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",318928990,12587205,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3522367
"Memcpy DtoH [sync]",331518020,2276724,,,,,,,,,,2985984,1311526561,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",334956500,778526,,,,,,,,,,2985984,3835432599,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",336348898,853988,,,,,,,,,,2985984,3496517515,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",337206342,12510496,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3518978
"Memcpy DtoH [sync]",349718630,2052771,,,,,,,,,,2985984,1454611352,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 8, Liczba obliczanych macierzy: 1, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",95343589,752255,,,,,,,,,,2985984,3969377405,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",96096804,956432,,,,,,,,,,2985984,3122003446,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",97066325,12519257,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3514094
"Memcpy DtoH [async]",109595887,662935,,,,,,,,,,2985984,4504188193,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 8, Liczba obliczanych macierzy: 5, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",131842390,717753,,,,,,,,,,2985984,4160183238,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",132561104,735995,,,,,,,,,,2985984,4057071039,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",133297867,855365,,,,,,,,,,2985984,3490888684,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",133311724,12604889,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3512751
"Memcpy HtoD [async]",134154928,678359,,,,,,,,,,2985984,4401775461,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",134835079,717402,,,,,,,,,,2985984,4162218672,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",135553441,718138,,,,,,,,,,2985984,4157952928,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",136272507,722042,,,,,,,,,,2985984,4135471343,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",136995509,722266,,,,,,,,,,2985984,4134188789,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",137718896,870054,,,,,,,,,,2985984,3431952499,,,,,,,,,,,,,,,,,
